property_type,society,sector,price_in_cr,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,servant room,study room,pooja room,store room,others,furnishing_type,luxury_score
flat,smart world orchard,sector 61,2.41,14785.0,3,3,3,2.0,new,1630.0,0,0,0,0,0,0,60.0
house,dlf new town heights,sector 86,2.5,7058.0,4,4,3+,3.0,relatively old,3400.0,1,1,1,1,0,0,114.0
flat,sare crescent parc,sector 92,0.95,5013.01,4,5,3+,13.0,relatively new,1895.0,0,0,0,0,0,1,56.21
flat,m3m soulitude,sector 89,1.25,8784.01,3,3,2,3.0,new,1581.0,0,1,0,0,0,1,24.0
flat,ss the leaf,sector 85,2.1,7467.01,4,5,3+,9.0,relatively new,2556.0,0,0,0,0,0,0,61.0
flat,tulip violet,sector 69,1.9,9451.98,4,4,2,6.0,relatively new,1736.0,0,0,0,1,0,1,154.0
flat,godrej aria,sector 79,1.95,8519.0,3,4,3+,10.0,new,1653.0,1,0,0,0,0,1,27.0
flat,tata primanti,sector 72,3.3,15383.97,3,3,3+,10.0,relatively new,2000.0,1,0,0,0,0,0,151.0
flat,ss the leaf,sector 85,1.14,6951.01,2,2,3,4.0,relatively new,1491.0,0,0,0,0,0,1,84.0
flat,ireo the corridors,sector 67,1.5,11111.03,2,2,2,10.0,relatively new,1500.0,0,0,0,1,0,0,39.0
flat,green court,sector 90,0.47,6811.0,2,2,1,0.0,new,767.0,0,0,0,0,0,1,27.0
flat,bptp terra,sector 37,1.4,7729.98,3,3,3,5.0,relatively new,1711.0,0,0,0,0,0,0,127.0
flat,sukhshanti apartment,sector 56,1.7,7726.99,3,3,3,4.0,relatively old,2200.0,0,1,0,0,0,1,24.0
flat,emaar mgf emerald floors premier,sector 65,2.3,13938.97,3,4,3,3.0,relatively new,1833.0,1,1,1,1,0,2,151.0
flat,shree vardhman victoria,sector 70,1.6,8205.0,3,5,3,6.0,relatively new,1522.0,1,0,0,0,0,1,96.0
house,independent,sector 7,0.45,5000.0,3,2,1,2.0,old,900.0,0,0,0,0,1,1,5.0
house,not applicable,sector 3,0.8,6088.28,5,4,3,3.0,under construction,146.0,0,0,0,0,0,1,35.99
house,dlf city phase 1,sector 26,3.25,3681.01,3,3,3,2.0,old,8829.09,0,1,0,0,0,1,58.0
flat,ss the coralwood,sector 84,1.01,5771.0,3,3,2,18.0,relatively new,1475.0,0,0,0,0,0,1,21.0
flat,m3m soulitude,sector 89,1.3,8700.02,3,3,2,1.0,new,1175.0,0,0,0,0,1,1,44.0
flat,shree vardhman victoria,sector 70,1.65,8461.02,3,3,2,6.0,relatively new,2167.0,0,1,0,0,0,1,82.0
flat,raheja vedaanta,sector 108,0.85,4637.0,3,3,2,2.0,relatively new,1500.0,1,0,0,0,0,1,52.0
flat,sidhartha ncr greens,sector 95,0.6,5576.0,2,2,2,14.0,relatively new,978.0,0,1,0,0,0,1,30.0
flat,belgravia resort residences,sector 48,3.45,18458.97,3,3,3,14.0,relatively old,1869.01,0,0,0,0,0,1,52.54
flat,parsvnath green ville,sector 48,1.6,8376.0,3,3,3+,8.0,old,1895.0,0,0,0,0,1,0,24.0
house,eros rosewood villas,sector 49,2.75,19841.27,3,3,1,2.0,old,1833.0,0,0,0,0,1,0,67.0
flat,eldeco accolade,sector 47,1.2,8043.0,2,2,2,0.0,new,1492.0,0,1,0,0,0,1,39.0
flat,tata gurgaon gateway,sector 113,2.45,10786.01,3,3,3,8.0,relatively new,2023.0,0,0,0,0,0,1,89.0
flat,dlf new town heights,sector 90,1.8,6600.01,4,4,3+,23.0,relatively old,2479.0,0,0,0,0,0,1,54.0
flat,dlf trinity towers,sector 43,3.8,15510.01,3,3,3+,1.0,relatively old,2450.0,1,0,1,0,0,0,66.0
house,vatika india next,sector 83,1.7,7870.01,3,3,3+,4.0,new,2160.0,1,0,1,0,0,1,45.53
flat,krrish provence estate,sector 2,5.5,9482.01,4,5,3+,11.0,new,5273.0,1,1,1,0,0,1,126.0
flat,smart world orchard,sector 61,2.6,14723.04,3,3,2,2.0,new,1765.94,0,0,0,0,0,1,39.0
flat,godrej oasis,sector 88,1.15,7115.98,2,2,3,14.0,relatively new,1375.0,0,1,1,0,0,1,154.0
flat,ireo victory valley,sector 67,4.5,14096.99,4,4,3+,0.0,relatively new,3160.0,1,0,1,0,0,0,31.0
flat,kendriya vihar,sector 56,0.47,7767.95,1,1,1,3.0,old,672.0,0,0,0,0,0,0,35.0
flat,antriksh heights,sector 84,1.05,5011.0,4,4,3+,3.0,new,1905.0,0,1,0,0,0,1,64.0
flat,tulip lemon,sector 69,0.6,11407.06,2,1,1,11.0,relatively new,584.0,0,0,0,0,0,1,32.32
flat,raheja atharva,sector 109,1.6,5319.01,4,1,0,0.0,new,3008.0,0,0,0,0,0,1,32.15
flat,lavanya apartments,sector 81,0.9,5056.01,3,3,0,7.0,relatively new,1780.0,0,0,0,0,0,1,57.44
flat,experion the heartsong,sector 108,2.08,9904.01,4,4,3+,3.0,relatively new,2631.0,1,0,0,0,0,1,102.0
flat,ats tourmaline,sector 109,2.25,8703.99,3,4,3,14.0,relatively new,2350.0,1,0,0,0,0,1,84.0
flat,emaar mgf the palm drive,sector 66,4.6,18400.0,3,3,3,11.0,relatively new,2871.0,1,1,1,1,0,0,110.0
flat,bestech park view residency,sector 2,1.5,7825.01,3,4,3+,10.0,relatively old,1745.0,1,0,0,0,0,1,80.0
house,bhim garh kheri,sector 3,0.75,6409.98,4,2,2,2.0,old,1170.0,0,0,0,0,0,1,11.0
flat,m3m golfestate,sector 65,6.15,15998.0,3,5,3+,1.0,relatively new,4271.0,1,0,0,0,0,2,24.0
flat,ild grand,sector 37,0.66,5038.01,2,2,3+,14.0,relatively new,1310.0,0,0,0,0,0,1,62.0
flat,ss the leaf,sector 85,1.93,8075.01,3,4,3,7.0,relatively new,2400.0,1,0,0,0,0,1,151.0
flat,puri diplomatic greens,sector 111,2.58,11727.01,3,4,2,10.0,relatively old,2000.0,1,0,0,0,0,1,77.0
flat,rof ananda,sector 95,0.32,5736.0,2,2,1,10.0,relatively new,610.0,0,0,1,0,0,0,42.0
flat,dlf the primus,sector 82,2.55,11218.01,4,4,3+,14.0,relatively new,2273.13,0,0,0,0,0,2,21.0
flat,bestech park view grand spa,sector 81,4.0,9522.99,4,5,3+,15.0,relatively new,3818.0,1,0,0,0,0,0,96.0
flat,dlf the skycourt,sector 86,2.2,11500.02,3,3,1,7.0,relatively new,1755.0,0,0,1,0,0,2,67.0
flat,maruti vihar,sector 28,1.0,9090.0,1,1,1,1.0,old,1000.0,0,1,1,0,0,0,62.0
flat,ramprastha skyz,sector 37,1.25,7249.99,3,3,3+,2.0,under construction,1725.0,0,0,0,0,0,1,7.0
flat,puri emerald bay,sector 104,2.65,15007.02,3,4,3,15.0,relatively new,2082.0,1,0,0,0,0,0,151.0
house,huda,sector 38,3.5,24004.99,3,2,3,2.0,relatively old,1458.03,0,0,0,1,0,0,70.0
flat,dlf the ultima,sector 81,2.35,11173.98,3,3,3+,14.0,relatively new,1550.0,1,1,1,0,1,2,24.0
flat,emaar mgf palm studios,sector 66,1.45,14795.01,2,2,3,3.0,relatively new,1078.0,0,0,0,0,0,1,69.0
flat,essel tower,sector 28,2.2,12500.0,3,4,3+,3.0,relatively old,1956.0,1,0,0,0,0,2,68.96
flat,ats kocoon,sector 109,2.22,10596.0,3,3,3,20.0,relatively new,1905.0,1,0,0,0,1,1,53.0
flat,malibu towne,sector 47,2.4,10000.0,3,3,0,0.0,relatively old,2667.0,0,0,0,0,0,0,14.0
flat,godrej oasis,sector 88,1.45,8082.0,3,3,3,12.0,relatively new,1993.0,0,0,0,0,0,1,24.0
flat,bptp terra,sector 37,1.79,8983.01,4,3,3,15.0,relatively new,1816.0,0,0,0,0,1,0,18.0
house,independent,sector 25,9.0,33332.96,5,5,3,3.0,old,2700.0,1,1,1,1,0,1,31.0
flat,shapoorji pallonji joyville gurugram,sector 102,2.0,10799.02,3,3,3,9.0,relatively new,1684.0,0,0,0,0,0,1,21.0
flat,dlf the primus,sector 82,1.87,10394.03,3,3,3,31.0,relatively old,1662.0,0,0,1,0,0,1,39.0
flat,rof ananda,sector 95,0.38,6919.03,2,2,1,4.0,new,610.0,0,0,0,0,0,1,24.71
flat,orris carnation residency,sector 85,0.88,5952.02,3,3,1,1.0,relatively new,1350.0,0,0,0,0,0,1,52.0
flat,experion the heartsong,sector 108,1.25,9258.98,3,3,3,1.0,relatively new,1500.0,1,0,1,0,0,1,151.0
flat,bestech park view residency,sector 2,1.51,7890.02,3,4,3+,8.0,relatively old,1745.0,1,0,0,0,0,1,75.0
flat,pareena coban residences,sector 99,1.4,7009.99,3,5,3+,6.0,new,1815.0,0,0,0,0,0,1,10.0
house,independent,sector 55,3.55,24499.99,4,4,3+,2.0,old,1448.98,0,0,0,0,0,0,18.0
flat,south city 1 floors,sector 41,3.4,11724.02,4,4,3,0.0,old,2900.0,0,0,0,0,0,1,53.44
flat,pareena mi casa,sector 68,1.9,9227.02,3,3,3+,1.0,under construction,2288.0,1,0,0,0,0,1,24.0
house,ansals palam vihar,sector 2,9.0,19231.02,5,5,2,2.0,old,4680.0,1,1,1,1,0,2,97.0
house,independent,sector 49,4.45,15451.01,6,6,3,3.0,relatively old,2880.0,1,1,1,1,0,2,130.0
house,bptp astaire gardens,sector 70,1.18,8136.98,3,3,3+,2.0,relatively new,1611.0,0,0,0,0,1,0,120.0
flat,la vida by tata housing,sector 113,3.35,12444.0,4,4,3+,11.0,relatively new,2991.0,1,1,0,0,0,0,154.0
house,unitech aspen greens,sector 50,6.95,32175.93,3,3,1,2.0,relatively old,2160.0,1,0,0,0,0,1,132.0
flat,dlf regal gardens,sector 90,1.76,7945.0,4,4,3+,8.0,relatively new,2020.0,0,0,0,0,0,0,109.0
flat,essel towers,sector 14,2.2,12500.0,3,4,3+,3.0,old,1956.0,0,0,0,0,0,1,51.78
flat,breez global hill view,sector 47,2.6,5213.0,2,2,2,6.0,new,4987.53,0,0,0,0,0,1,21.0
flat,puri emerald bay,sector 104,2.3,9386.99,3,4,3+,10.0,relatively old,2227.0,1,0,0,0,0,1,83.0
flat,bptp terra,sector 37,1.72,7850.01,3,3,3+,10.0,relatively new,1992.0,1,0,0,0,0,1,31.0
flat,shree vardhman flora,sector 90,0.65,4813.99,2,2,3,6.0,relatively new,1227.0,0,1,0,0,0,1,154.0
house,ansals florence villa,sector 57,6.0,22221.98,4,5,2,2.0,old,2700.0,1,0,1,0,0,0,11.0
flat,unitech the residences,sector 33,1.1,9909.02,2,2,3,9.0,relatively old,1100.0,0,0,0,0,0,0,21.0
flat,paras dews,sector 106,1.25,11060.97,3,4,3+,7.0,relatively new,1186.0,1,1,0,0,0,1,141.0
flat,kamal residence,sector 47,0.4,7633.01,2,2,1,0.0,new,582.0,0,0,0,0,1,0,8.0
house,independent,sector 50,7.0,23333.02,4,4,2,3.0,old,3400.0,1,0,0,0,0,1,95.0
flat,ss the leaf,sector 85,2.1,7467.01,4,4,3,7.0,relatively new,2600.0,1,1,1,0,0,1,21.0
flat,sukhshanti apartment,sector 56,1.7,7726.99,3,3,3,4.0,relatively old,2200.0,0,1,0,0,0,1,24.0
house,uppal southend,sector 49,4.4,15277.99,6,6,3,3.0,relatively old,2880.0,1,1,1,1,0,2,97.0
flat,ss the leaf,sector 85,1.04,5973.0,2,3,3+,4.0,relatively new,1583.0,0,0,0,1,0,1,85.0
flat,smart world gems,sector 89,1.3,9134.99,3,3,2,2.0,new,1581.0,0,1,0,0,0,1,21.0
flat,avl 36 gurgaon,sector 36,0.75,7500.0,2,2,2,5.0,relatively new,853.0,0,0,0,0,0,1,16.0
flat,parsvnath exotica,sector 53,4.8,16580.02,3,4,3+,8.0,relatively new,2500.0,1,0,1,0,1,0,151.0
house,international city by sobha phase 2,sector 109,12.5,26667.01,5,6,3,3.0,relatively new,4500.0,1,1,1,1,0,1,49.0
flat,aipl the peaceful homes,sector 70,2.3,10696.98,3,3,3,3.0,relatively new,1955.0,0,0,0,1,0,0,108.0
flat,sapphire eighty three,sector 83,0.65,9285.98,1,1,0,6.0,relatively new,700.0,0,0,0,0,0,1,50.3
house,international city by sobha phase 2,sector 109,10.0,27778.01,4,5,3+,2.0,new,3600.0,1,1,1,0,1,0,30.0
house,independent,sector 46,2.2,2689.1,3,3,2,3.0,old,909.0,0,0,0,1,0,0,37.0
house,independent,sector 82,7.0,21605.0,4,4,3+,1.0,relatively new,3240.0,1,1,1,0,0,0,30.0
flat,tata primanti,sector 72,3.25,10545.0,3,3,3,2.0,relatively old,3000.0,1,0,0,0,0,1,94.0
flat,orchid petals,sector 49,2.51,12178.02,3,3,3+,7.0,old,2061.09,0,1,0,0,0,0,66.0
flat,shree vardhman victoria,sector 70,1.62,8307.01,3,5,3,9.0,relatively new,1522.0,1,0,0,0,0,1,47.0
flat,ss almeria,sector 84,1.5,7500.0,3,3,3,2.0,new,1842.0,1,0,0,0,0,1,82.0
house,independent,sector 17,9.5,23457.02,8,8,3,3.0,relatively new,4049.96,0,1,0,0,0,0,14.0
flat,m3m capital,sector 113,2.51,14799.96,3,3,3+,2.0,under construction,1695.95,0,1,0,0,0,1,24.0
flat,umang winter hills,sector 77,1.35,7779.99,3,3,3+,7.0,new,1446.0,0,0,0,1,0,0,70.0
flat,supertech hues,sector 68,0.8,6778.97,2,2,3+,14.0,new,1180.0,0,0,0,0,0,0,16.0
flat,ats kocoon,sector 109,1.65,10645.02,3,3,3,19.0,relatively new,1650.0,0,0,0,1,0,0,136.0
flat,emaar mgf emerald floors premier,sector 65,2.35,14241.99,3,3,3,3.0,relatively new,1833.0,1,1,0,0,0,0,111.0
flat,birla navya,sector 63,3.5,25924.97,3,3,3,1.0,under construction,1350.05,0,0,0,0,0,1,37.0
flat,alpha corp gurgaonone,sector 84,1.5,7641.01,3,3,3,20.0,relatively new,1825.0,1,0,0,0,0,0,19.0
flat,tulip violet,sector 69,1.43,8886.02,3,3,2,1.0,relatively new,1462.0,0,0,1,0,0,1,77.0
flat,hero homes,sector 104,1.6,7824.99,3,3,3,1.0,new,1535.0,0,0,0,0,0,1,24.0
house,landmark house,sector 43,2.75,25462.96,3,3,1,2.0,relatively old,1080.0,0,0,1,0,0,1,14.0
flat,tulip violet,sector 69,1.76,9513.0,3,4,2,0.0,relatively new,1682.0,0,0,0,0,0,1,137.0
house,dlf city plots phase 2,sector 25,4.5,33333.09,5,3,2,3.0,old,1350.01,0,0,1,1,0,1,13.0
flat,krishna appartment,sector 12,0.35,3500.0,3,3,1,2.0,old,909.0,0,0,0,0,0,1,31.36
flat,m3m latitude,sector 65,4.6,26789.98,3,3,3,7.0,new,1908.0,1,1,1,1,0,1,105.0
flat,emaar imperial gardens,sector 102,1.85,9134.99,3,3,3+,0.0,relatively new,2250.0,1,0,0,0,0,0,63.0
house,vipul tatvam villa,sector 48,7.25,27971.0,3,4,2,2.0,relatively old,2592.0,1,1,1,1,0,0,98.0
flat,vatika iris floors,sector 82,0.63,5590.01,2,2,3+,2.0,relatively new,1031.0,0,1,0,0,0,1,88.0
flat,vatika lifestyle homes,sector 83,1.3,4544.99,3,3,1,6.0,relatively new,2600.0,0,0,0,0,0,0,54.0
flat,smart world orchard,sector 61,2.0,12910.97,3,3,2,3.0,new,1721.0,0,0,0,0,1,1,60.0
house,independent,sector 41,7.25,29293.05,9,8,3,4.0,old,2475.0,1,0,0,0,0,0,61.0
flat,antriksh heights,sector 84,0.85,5555.99,2,2,3,10.0,new,1227.0,0,1,0,0,1,1,27.0
house,vatika independent floors,sector 82,1.4,8235.0,3,3,2,3.0,new,1700.0,0,0,1,0,0,1,52.0
flat,sunischit apartments,sector 54,1.75,7954.0,3,4,3+,5.0,relatively old,1900.0,1,0,0,0,0,0,52.0
flat,mapsko mount ville,sector 79,1.25,8388.98,3,3,3+,16.0,relatively new,1656.0,0,0,0,0,0,0,21.0
flat,imperia the esfera,sector 37,0.99,5454.0,3,5,3+,5.0,relatively new,1400.0,1,0,0,0,0,1,24.0
flat,bptp freedom park life,sector 57,5.5,8982.0,5,6,3+,19.0,relatively old,5010.0,1,0,1,0,0,0,124.0
house,independent,sector 43,5.75,23661.97,4,4,2,4.0,under construction,2430.06,1,0,0,1,0,2,122.0
flat,shree vardhman victoria,sector 70,1.8,9230.01,3,3,3+,10.0,new,1773.0,0,0,0,0,1,0,24.0
house,independent,sector 40,2.1,23333.07,3,3,2,3.0,relatively old,900.0,0,0,0,0,1,0,23.0
house,emaar mgf marbella,sector 66,18.0,40000.0,5,6,3+,3.0,relatively new,4500.0,1,1,1,1,0,2,129.0
flat,nagata group housing society,sector 1,0.85,3694.99,3,3,3+,4.0,relatively new,2091.0,1,0,0,0,0,1,7.0
flat,shree vardhman flora,sector 90,0.65,4813.99,2,2,3,3.0,relatively new,1227.0,0,1,0,0,0,1,96.0
flat,indiabulls enigma,sector 110,4.1,10567.01,5,5,2,10.0,relatively new,3500.0,1,0,0,0,0,1,131.0
flat,signature global park,sector 47,0.54,7248.03,2,1,3,1.0,new,828.0,0,0,0,0,0,1,44.0
flat,godrej nature plus,sector 47,1.67,10499.97,3,2,2,18.0,under construction,1857.0,0,0,0,0,0,1,47.0
flat,brisk lumbini terrace homes,sector 109,1.38,6338.01,3,3,1,4.0,relatively old,2419.0,0,0,0,0,0,1,8.0
flat,the close north,sector 50,2.51,11992.01,3,3,3,11.0,relatively old,2093.06,0,0,1,1,0,0,91.0
flat,pareena coban residences,sector 99,1.08,6624.99,3,5,3,2.0,relatively new,1750.0,1,0,0,0,1,1,24.0
flat,ramprastha primera,sector 37,1.2,13333.04,3,3,3,5.0,relatively new,1000.0,0,0,0,1,0,1,48.0
flat,tulip lemon,sector 69,0.6,10000.0,2,1,1,12.0,relatively new,667.0,0,0,0,0,0,1,24.0
flat,pioneer park,sector 61,2.1,11666.02,3,3,3,15.0,relatively new,1586.0,0,0,0,0,0,0,24.0
flat,imperia the esfera,sector 37,0.9,6272.0,3,3,3,9.0,relatively new,1435.0,0,0,0,0,0,1,58.0
house,independent,sector 82,7.5,23148.01,5,5,3+,2.0,relatively new,3240.0,1,0,1,0,0,0,107.0
flat,signature global grand iva,sector 103,0.24,6527.06,1,1,1,4.0,relatively new,400.0,0,0,0,0,0,1,13.0
flat,ambience creacions,sector 22,4.3,13915.0,3,4,3+,6.0,relatively new,2600.0,1,0,0,0,1,2,103.0
flat,smart world orchard,sector 61,2.2,13496.02,3,3,2,3.0,under construction,1811.0,0,0,0,0,0,1,28.0
flat,corona optus,sector 37,1.26,7250.0,3,3,3,4.0,new,1400.0,0,0,0,0,0,1,15.0
flat,ramsons kshitij,sector 95,0.3,3157.99,2,2,1,11.0,new,950.0,0,0,0,0,0,1,51.75
flat,bestech park view sanskruti,sector 92,1.6,8020.01,3,4,3+,10.0,relatively new,1615.0,1,0,0,0,1,0,151.0
flat,greenopolis,sector 89,0.65,5195.01,2,2,2,15.0,under construction,1390.0,0,0,0,0,0,1,19.0
flat,ss the leaf,sector 85,1.11,6851.01,2,2,3,8.0,relatively new,1630.0,0,0,0,1,0,1,151.0
house,independent,sector 26,18.9,41833.04,6,8,2,3.0,relatively new,4518.0,1,1,1,1,0,0,93.0
flat,gls arawali homes,sector 47,0.3,4686.99,2,2,2,4.0,relatively new,711.0,0,0,0,0,0,1,36.0
flat,godrej,sector 79,1.28,8504.02,3,3,3,7.0,relatively new,1368.0,0,0,0,0,0,1,143.0
house,independent,sector 53,4.0,17778.01,5,5,2,3.0,relatively new,2250.0,0,1,0,0,0,1,15.0
flat,experion windchants,sector 112,3.75,13383.01,3,5,3+,22.0,relatively new,2547.0,1,0,0,0,0,0,24.0
flat,signature signum 95a,sector 95,0.4,7781.95,2,2,2,3.0,new,571.0,0,0,0,0,0,0,21.0
house,unitech aspen greens,sector 50,6.8,31481.04,4,5,3,3.0,old,2160.03,1,1,0,0,0,0,97.0
flat,espire south,sector 68,1.32,9050.02,2,2,2,9.0,new,1460.0,0,0,0,0,0,1,42.81
flat,nul,sector 50,0.56,6053.99,2,2,1,11.0,old,1028.0,0,0,0,0,0,0,48.2
flat,godrej summit,sector 104,1.3,9027.03,3,2,3+,16.0,relatively new,1309.0,0,1,1,1,0,0,110.16
flat,bestech park view spa next,sector 67,2.72,11573.98,4,4,3+,0.0,relatively new,2250.0,1,0,1,0,0,0,126.0
flat,ansal housing highland park,sector 103,0.8,5877.99,2,2,3,3.0,new,1089.0,0,0,1,0,0,1,154.0
house,independent,sector 2,0.7,7777.0,1,1,0,1.0,old,900.0,0,0,0,0,0,1,11.85
flat,ats tourmaline,sector 109,1.4,8000.0,3,3,3+,12.0,relatively new,1591.0,0,0,0,0,1,1,44.0
flat,vipul world floors,sector 48,4.3,13869.98,4,5,3+,4.0,new,3444.0,1,1,1,0,0,1,89.0
flat,orchid island,sector 51,1.7,10651.03,3,4,3,2.0,relatively old,1773.0,0,0,1,1,0,1,70.0
flat,experion the heartsong,sector 108,2.29,8239.99,4,5,3+,8.0,relatively new,2779.0,1,0,0,0,0,0,74.0
flat,bptp terra,sector 37,1.77,8077.99,4,3,3,15.0,relatively new,2016.0,1,1,1,0,1,1,24.0
flat,ramprastha primera,sector 37,1.02,6000.0,3,2,3,22.0,under construction,1545.0,0,0,0,0,0,1,47.0
flat,dlf new town heights,sector 86,1.3,6734.98,3,3,3,12.0,relatively old,1755.0,1,0,1,0,0,1,76.0
flat,irwo westend towers,sector 47,0.65,12058.92,1,1,2,3.0,old,599.0,0,0,0,0,0,1,40.0
flat,tulip monsella,sector 53,5.6,19363.03,3,3,3+,1.0,under construction,2629.0,0,0,0,0,0,1,22.0
flat,emaar mgf palm hills,sector 77,1.64,8410.0,4,3,3,9.0,relatively new,1773.0,1,0,0,0,0,1,79.0
flat,mapsko royale ville,sector 82,0.97,5418.0,3,4,2,16.0,relatively new,1627.0,1,0,0,0,0,1,64.0
flat,experion the heartsong,sector 108,0.9,7013.99,2,3,3,2.0,relatively new,734.42,1,0,0,0,0,1,84.0
flat,ramprastha the edge towers,sector 37,1.0,5649.02,3,3,3+,13.0,relatively old,1609.0,0,0,0,0,0,1,43.0
flat,paras dews,sector 106,1.34,9550.01,4,5,3+,7.0,relatively new,1535.0,1,0,0,0,0,1,24.0
flat,ramprastha the edge towers,sector 37,0.8,8888.0,2,2,3,10.0,relatively new,1310.0,0,0,0,0,1,1,143.0
flat,experion the heartsong,sector 108,2.28,8204.01,4,5,3+,8.0,relatively new,2526.0,0,0,0,0,0,1,86.0
flat,dlf the grove,sector 43,6.0,25000.0,4,4,2,1.0,under construction,2667.0,1,0,0,0,0,0,24.0
flat,vatika independent floors,sector 82,1.16,6986.98,3,3,3+,1.0,relatively new,1844.0,1,0,1,1,0,0,130.0
flat,signature andour heights,sector 71,0.39,9846.0,1,1,2,1.0,new,295.0,0,0,0,0,0,1,47.4
flat,signature global orchard avenue,sector 93,0.4,7359.03,2,2,2,11.0,new,604.0,0,0,0,0,0,1,18.0
flat,dlf the arbour,sector 63,7.8,19746.99,4,4,0,6.0,under construction,3950.0,0,0,0,0,0,1,49.0
house,independent,sector 7,6.5,15045.98,3,2,3+,2.0,old,4320.0,0,0,0,0,0,1,9.0
flat,ramprastha the edge towers,sector 37,0.8,5797.02,2,2,3,2.0,relatively new,1300.0,0,0,0,0,0,1,53.0
house,unitech espace,sector 50,7.45,34491.06,4,4,3,3.0,old,4500.0,1,0,0,0,0,0,53.0
flat,kiran residency,sector 56,1.5,7500.0,3,3,3+,4.0,relatively new,1900.0,1,0,0,0,0,0,107.0
flat,sare homes,sector 92,0.6,5000.0,3,2,3,4.0,relatively old,1333.0,0,0,0,0,0,0,24.0
flat,ansal height 86,sector 86,0.8,5882.01,2,2,0,1.0,relatively new,1360.0,0,0,0,0,0,1,57.03
flat,aipl joy square,sector 63,0.7,10101.01,1,1,0,7.0,under construction,693.0,0,0,0,0,0,1,44.96
house,independent,sector 3,1.25,8680.56,2,3,0,1.0,relatively old,160.0,0,0,0,0,0,1,9.18
flat,dlf the ultima,sector 81,2.4,11412.0,3,3,3+,12.0,relatively new,1650.0,1,0,0,0,0,2,24.0
flat,ss hibiscus,sector 50,6.0,12272.0,4,3,3,5.0,relatively old,4000.0,1,0,0,0,0,1,33.0
house,sushant lok 1 builder floors,sector 43,13.0,48147.97,3,3,3+,4.0,new,2700.0,0,0,1,0,0,0,3.0
flat,corona optus,sector 37,1.22,6911.99,3,4,3,5.0,relatively new,1665.0,0,0,0,0,0,1,127.0
flat,orris carnation residency,sector 85,0.9,6428.02,3,3,2,12.0,relatively new,1402.0,0,0,0,0,0,1,92.0
flat,whiteland blissville,sector 76,1.9,11363.02,3,3,2,0.0,under construction,1520.0,0,0,0,0,0,1,54.0
house,independent,sector 12,0.38,4221.99,3,3,3,3.0,relatively new,900.0,0,0,0,0,0,1,28.65
flat,raheja revanta,sector 78,0.99,6100.0,2,2,3,14.0,under construction,1474.0,0,0,0,0,1,1,33.0
flat,bestech park view ananda,sector 81,1.15,6927.0,3,2,3+,12.0,relatively new,1347.0,0,0,0,0,0,1,80.0
flat,vatika sovereign park,sector 99,3.25,9671.99,4,4,3+,2.0,new,3055.0,1,0,0,0,0,1,89.0
flat,samadhan shri kamal cghs,sector 1,2.01,11425.97,4,4,3+,10.0,relatively old,1956.0,0,0,0,0,0,2,66.64
house,saksham welfare association,sector 22,4.7,19846.97,6,6,3+,2.0,old,2368.12,0,0,1,1,0,0,77.0
flat,pyramid urban homes 2,sector 86,0.42,6905.06,2,2,1,3.0,relatively new,668.0,0,0,0,0,0,1,36.0
flat,sidhartha ncr one phase,sector 95,0.6,4800.0,2,2,3,10.0,new,1250.0,0,0,0,0,0,1,58.6
flat,mapsko royale ville,sector 82,1.15,6424.01,3,4,2,15.0,relatively new,1627.0,1,0,1,0,0,0,89.0
house,independent,sector 57,4.7,21758.96,3,3,2,2.0,old,2160.0,1,0,0,0,1,1,25.0
flat,jammu and kashmir bank employees cghs,sector 9,0.95,6128.99,3,3,2,5.0,relatively old,1409.0,0,0,0,0,1,1,16.0
flat,alpha corp gurgaonone,sector 84,2.2,6406.0,4,4,3+,15.0,relatively new,3122.0,1,0,0,0,0,1,78.0
flat,signature the roselia,sector 95,0.48,7163.97,2,2,2,6.0,relatively new,744.0,0,0,0,0,0,1,14.0
house,independent,sector 40,5.0,21123.96,9,9,3+,3.0,relatively new,2367.0,0,0,1,0,0,0,47.0
flat,pioneer urban presidia,sector 62,7.15,16486.01,4,5,3+,7.0,relatively new,3943.0,1,1,0,1,0,0,125.0
flat,ild greens,sector 37,0.9,5613.98,3,3,3,0.0,under construction,1500.0,0,0,0,0,0,1,58.0
house,independent,sector 40,2.15,23888.89,3,3,3,3.0,relatively old,900.0,0,1,1,1,0,1,34.0
flat,sare crescent parc,sector 92,0.71,4932.99,3,3,2,6.0,relatively new,1596.0,0,0,0,0,0,1,36.0
flat,piedmont taksila heights,sector 37,0.9,5854.99,3,3,3,9.0,relatively old,1537.0,0,0,0,0,0,0,65.0
flat,dlf new town heights,sector 90,1.9,5683.01,4,4,3+,7.0,relatively new,2479.0,1,0,1,0,0,1,68.0
flat,signature global park,sector 47,0.68,8252.03,2,2,2,3.0,new,916.0,0,0,0,0,0,1,81.0
house,independent,sector 25,8.0,8000.0,3,9,2,3.0,new,11111.0,0,0,0,0,0,1,32.99
flat,paras dews,sector 106,1.05,7581.01,2,2,2,5.0,new,1539.0,0,0,0,0,0,1,77.0
flat,m3m woodshire,sector 107,1.39,5887.01,3,4,3+,6.0,relatively new,2049.0,1,0,1,0,0,0,154.0
flat,vatika gurgaon,sector 83,1.25,7812.01,4,4,3,12.0,relatively old,1963.0,1,0,0,0,0,1,86.0
